timestamp,date,tod,r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
1576578930,2019-12-17,11:35:30,0,0,0,2615,365,3855,0,0,0,308,3319,9152,8,5,87,0,0
1576578931,2019-12-17,11:35:31,3,0,0,2616,365,3855,0,0,0,1112,3064,7569,8,3,90,0,0
1576578932,2019-12-17,11:35:32,2,0,0,2616,365,3855,0,0,0,36,2794,7357,6,4,90,0,0
1576578933,2019-12-17,11:35:33,0,0,0,2616,365,3855,0,0,0,0,2903,7722,8,3,89,0,0
1576578934,2019-12-17,11:35:34,0,0,0,2616,365,3855,0,0,0,200,3676,9747,12,3,85,0,0
1576578935,2019-12-17,11:35:35,0,0,0,2616,365,3855,0,0,0,0,2549,6733,6,3,91,0,0
1576578936,2019-12-17,11:35:36,0,0,0,2616,365,3855,0,0,0,52,3476,9749,6,6,88,0,0
1576578937,2019-12-17,11:35:37,1,0,0,2615,365,3855,0,0,0,0,2805,6950,12,3,85,0,0
1576578938,2019-12-17,11:35:38,0,0,0,2615,365,3855,0,0,0,28,3025,8203,5,3,92,0,0
1576578939,2019-12-17,11:35:39,1,0,0,2615,365,3855,0,0,0,92,5787,16271,16,7,76,0,0
1576578940,2019-12-17,11:35:40,0,0,0,2615,365,3855,0,0,0,88,3224,8688,9,4,87,0,0
1576578941,2019-12-17,11:35:41,0,0,0,2615,365,3855,0,0,0,0,2881,7681,6,3,91,0,0
1576578942,2019-12-17,11:35:42,2,0,0,2615,365,3855,0,0,0,28,3187,8003,13,2,85,0,0
1576578943,2019-12-17,11:35:43,0,0,0,2615,365,3855,0,0,0,0,2560,6984,7,4,89,0,0
1576578944,2019-12-17,11:35:44,2,0,0,2615,365,3855,0,0,0,56,2765,7578,7,3,90,0,0
1576578945,2019-12-17,11:35:45,1,0,0,2615,365,3855,0,0,0,68,2262,5882,6,3,90,0,0
1576578946,2019-12-17,11:35:46,0,0,0,2615,365,3855,0,0,0,112,2708,7204,8,3,89,0,0
1576578947,2019-12-17,11:35:47,5,0,0,2615,365,3855,0,0,0,0,2723,7285,7,2,91,0,0
1576578948,2019-12-17,11:35:48,0,0,0,2615,365,3855,0,0,0,28,3237,8007,10,3,86,0,0
1576578949,2019-12-17,11:35:49,1,0,0,2615,365,3855,0,0,0,0,5371,16110,13,7,80,0,0
1576578950,2019-12-17,11:35:50,0,0,0,2615,365,3855,0,0,0,132,3082,8302,8,3,89,0,0
1576578951,2019-12-17,11:35:51,1,0,0,2615,365,3855,0,0,0,0,2681,6909,6,3,92,0,0
1576578952,2019-12-17,11:35:52,0,0,0,2615,365,3855,0,0,0,32,2653,7226,5,3,92,0,0
1576578953,2019-12-17,11:35:53,1,0,0,2615,365,3855,0,0,0,0,3416,8659,9,5,86,0,0
1576578954,2019-12-17,11:35:54,0,0,0,2615,365,3855,0,0,0,56,2834,8042,6,3,91,0,0
1576578955,2019-12-17,11:35:55,3,0,0,2614,365,3855,0,0,0,60,3139,8278,9,4,88,0,0
1576578956,2019-12-17,11:35:56,0,0,0,2614,365,3855,0,0,0,68,2985,7835,8,4,88,0,0
1576578957,2019-12-17,11:35:57,0,0,0,2614,365,3855,0,0,0,0,2860,7595,7,3,90,0,0
1576578958,2019-12-17,11:35:58,1,0,0,2614,365,3855,0,0,0,32,2699,7483,5,3,93,0,0
1576578959,2019-12-17,11:35:59,0,0,0,2615,365,3855,0,0,0,0,8243,23157,22,13,65,0,0
1576578960,2019-12-17,11:36:00,0,0,0,2615,365,3855,0,0,0,312,3332,9611,8,3,88,0,0
1576578961,2019-12-17,11:36:01,1,0,0,2615,365,3855,0,0,0,56,2816,6899,9,3,88,0,0
1576578962,2019-12-17,11:36:02,0,0,0,2615,365,3855,0,0,0,116,2708,6925,9,3,88,0,0
1576578963,2019-12-17,11:36:03,0,0,0,2615,365,3855,0,0,0,0,2952,8054,6,3,92,0,0
1576578964,2019-12-17,11:36:04,1,0,0,2615,365,3856,0,0,0,64,3610,9575,10,4,86,0,0
1576578965,2019-12-17,11:36:05,1,0,0,2615,365,3856,0,0,0,0,2537,6494,15,3,83,0,0
1576578966,2019-12-17,11:36:06,1,0,0,2615,365,3856,0,0,0,332,2998,7931,6,4,90,0,0
1576578967,2019-12-17,11:36:07,0,0,0,2615,365,3855,0,0,0,96,2673,6846,6,4,90,0,0
1576578968,2019-12-17,11:36:08,2,0,0,2615,365,3855,0,0,0,68,2901,8047,6,3,91,0,0
1576578969,2019-12-17,11:36:09,0,0,0,2617,365,3855,0,0,0,0,5972,16386,19,8,73,0,0
1576578970,2019-12-17,11:36:10,0,0,0,2617,365,3856,0,0,0,36,3235,8970,7,4,89,0,0
1576578971,2019-12-17,11:36:11,0,0,0,2617,365,3856,0,0,0,1428,2863,7071,8,3,89,0,0
1576578972,2019-12-17,11:36:12,0,0,0,2617,365,3856,0,0,0,28,2789,7260,6,3,91,0,0
1576578973,2019-12-17,11:36:13,1,0,0,2617,365,3856,0,0,0,116,2924,7371,7,4,89,0,0
1576578974,2019-12-17,11:36:14,2,0,0,2616,365,3856,0,0,0,112,3371,9486,6,3,91,0,0
1576578975,2019-12-17,11:36:15,1,0,0,2616,365,3856,0,0,0,0,2405,6155,9,3,88,0,0
1576578976,2019-12-17,11:36:16,0,0,0,2616,365,3855,0,0,0,60,3385,8710,8,3,89,0,0
1576578977,2019-12-17,11:36:17,3,0,0,2616,365,3856,0,0,0,0,2609,7084,9,2,89,0,0
1576578978,2019-12-17,11:36:18,0,0,0,2617,365,3856,0,0,0,96,2695,7266,6,3,90,0,0
1576578979,2019-12-17,11:36:19,2,0,0,2616,365,3856,0,0,0,0,5264,15707,14,6,80,0,0
1576578980,2019-12-17,11:36:20,0,0,0,2616,365,3856,0,0,0,40,3680,10247,7,4,89,0,0
1576578981,2019-12-17,11:36:21,1,0,0,2616,365,3856,0,0,0,0,3051,7550,10,3,87,0,0
1576578982,2019-12-17,11:36:22,0,0,0,2616,365,3856,0,0,0,28,2656,7252,7,2,91,0,0
1576578983,2019-12-17,11:36:23,0,0,0,2616,365,3856,0,0,0,96,2965,7718,11,3,85,0,0
1576578984,2019-12-17,11:36:24,0,0,0,2616,365,3856,0,0,0,100,3268,8798,7,3,90,0,0
1576578985,2019-12-17,11:36:25,0,0,0,2615,365,3856,0,0,0,0,2800,7618,7,4,88,0,0
1576578986,2019-12-17,11:36:26,0,0,0,2615,365,3856,0,0,0,52,2961,7542,7,2,91,0,0
1576578987,2019-12-17,11:36:27,0,0,0,2615,365,3856,0,0,0,0,2824,7206,6,3,91,0,0
1576578988,2019-12-17,11:36:28,2,0,0,2615,365,3856,0,0,0,88,2856,7628,5,2,93,0,0
