response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
30.0006,0.0538,0.0000,0.0000,6.4841,23.4627,200,1020.4521
30.0001,0.0554,0.0000,0.0000,11.5181,18.4265,200,1020.4526
30.0001,0.0540,0.0000,0.0000,1.4767,28.4694,200,1020.4526
30.0002,0.0558,0.0000,0.0000,12.5195,17.4249,200,1020.4526
30.0001,0.0552,0.0000,0.0000,3.4791,26.4658,200,1020.4526
30.0001,0.0556,0.0000,0.0000,15.5214,14.4231,200,1020.4527
30.0012,0.0540,0.0000,0.0000,0.4960,29.4512,200,1050.4527
30.0013,0.0536,0.0000,0.0001,15.5174,14.4302,200,1050.4527
30.0017,0.0557,0.0000,0.0000,6.5053,23.4406,200,1050.4524
30.0015,0.0548,0.0000,0.0000,4.5044,25.4423,200,1050.4527
30.0016,0.0543,0.0000,0.0000,2.5046,27.4427,200,1050.4528
30.0018,0.0539,0.0000,0.0000,19.5205,10.4274,200,1050.4526
30.0023,0.0538,0.0000,0.0000,16.5211,13.4272,200,1050.4526
30.0021,0.0544,0.0000,0.0000,18.5198,11.4278,200,1050.4528
30.0025,0.0560,0.0000,0.0000,7.5039,22.4426,200,1050.4524
30.0022,0.0550,0.0000,0.0000,3.5031,26.4441,200,1050.4527
30.0002,0.0561,0.0000,0.0000,4.5562,25.3879,200,1080.4539
30.0002,0.0567,0.0000,0.0000,18.5818,11.3617,200,1080.4541
30.0003,0.0580,0.0000,0.0000,12.5611,17.3812,200,1080.4540
30.0003,0.0577,0.0000,0.0000,9.5690,20.3735,200,1080.4542
30.0002,0.0596,0.0000,0.0000,15.5693,14.3713,200,1080.4544
30.0002,0.0602,0.0000,0.0000,13.5648,16.3751,200,1080.4543
30.0001,0.0584,0.0000,0.0000,11.5604,18.3812,200,1080.4548
30.0001,0.0573,0.0000,0.0000,0.5488,29.3940,200,1080.4549
30.0001,0.0595,0.0000,0.0000,16.5668,13.3738,200,1080.4549
30.0001,0.0603,0.0000,0.0000,17.5796,12.3601,200,1080.4549
30.0002,0.0537,0.0000,0.0000,5.5993,24.3471,200,1110.4541
30.0001,0.0531,0.0000,0.0000,1.5973,28.3496,200,1110.4543
30.0002,0.0541,0.0000,0.0000,14.6130,15.3331,200,1110.4543
30.0001,0.0536,0.0000,0.0000,12.6098,17.3366,200,1110.4545
30.0002,0.0538,0.0000,0.0001,18.6147,11.3314,200,1110.4545
