response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset,size
0.0137,0.0064,0.0000,0.0001,0.0060,0.0012,404,2.9864,159
0.0114,0.0048,0.0000,0.0001,0.0063,0.0002,404,2.9944,159
0.0153,0.0059,0.0000,0.0007,0.0083,0.0003,404,3.0001,159
0.0132,0.0046,0.0000,0.0002,0.0081,0.0002,404,3.0058,159
0.0165,0.0048,0.0000,0.0001,0.0111,0.0005,404,3.0154,159
0.0227,0.0098,0.0000,0.0001,0.0121,0.0003,404,3.0190,159
0.0187,0.0109,0.0000,0.0003,0.0072,0.0003,404,3.0320,159
0.0140,0.0067,0.0000,0.0003,0.0064,0.0006,404,3.0417,159
0.0116,0.0040,0.0000,0.0001,0.0066,0.0008,404,3.0507,159
0.0138,0.0052,0.0000,0.0003,0.0079,0.0004,404,3.0557,159
0.0145,0.0061,0.0000,0.0005,0.0076,0.0003,404,3.0623,159
0.0134,0.0053,0.0000,0.0004,0.0064,0.0011,404,3.0695,159
0.0129,0.0050,0.0000,0.0001,0.0076,0.0003,404,3.0768,159
