response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
30.0002,0.0439,0.0000,0.0000,6.4389,23.5173,200,991.6238
30.0003,0.0438,0.0000,0.0001,5.4382,24.5183,200,991.6237
30.0001,0.0440,0.0000,0.0000,3.4355,26.5207,200,991.6239
30.0002,0.0404,0.0000,0.0001,7.4238,22.5359,200,991.6442
30.0001,0.0405,0.0000,0.0000,8.4197,21.5399,200,991.6493
30.0002,0.0407,0.0000,0.0001,0.5453,29.4141,200,1021.6092
30.0005,0.0411,0.0000,0.0000,1.4175,28.5416,200,1021.6091
30.0002,0.0440,0.0000,0.0000,3.4054,26.5507,200,1021.6234
30.0002,0.0434,0.0000,0.0000,2.4018,27.5549,200,1021.6238
30.0001,0.0436,0.0000,0.0000,6.4113,23.5452,200,1021.6239
30.0001,0.0443,0.0000,0.0000,5.4062,24.5496,200,1021.6240
30.0002,0.0441,0.0000,0.0000,4.4069,25.5492,200,1021.6240
30.0001,0.0435,0.0000,0.0000,7.4119,22.5446,200,1021.6241
30.0003,0.0408,0.0000,0.0000,8.3910,21.5684,200,1021.6444
30.0002,0.0410,0.0000,0.0000,9.3916,20.5676,200,1021.6494
30.0003,0.0411,0.0000,0.0001,0.5180,29.4411,200,1051.6094
30.0004,0.0418,0.0000,0.0000,1.4352,28.5234,200,1051.6096
30.0002,0.0439,0.0000,0.0000,6.4257,23.5305,200,1051.6236
30.0001,0.0435,0.0000,0.0001,8.4278,21.5288,200,1051.6240
30.0003,0.0434,0.0000,0.0000,7.4289,22.5279,200,1051.6240
30.0001,0.0436,0.0000,0.0000,4.4238,25.5327,200,1051.6242
30.0002,0.0436,0.0000,0.0001,9.4304,20.5261,200,1051.6242
30.0003,0.0438,0.0000,0.0000,2.4212,27.5353,200,1051.6241
30.0002,0.0405,0.0000,0.0000,3.4045,26.5551,200,1051.6447
30.0002,0.0403,0.0000,0.0000,5.3997,24.5602,200,1051.6496
30.0003,0.0416,0.0000,0.0001,1.4341,28.5245,200,1081.6097
30.0003,0.0407,0.0000,0.0001,0.5201,29.4394,200,1081.6100
30.0002,0.0442,0.0000,0.0001,4.4217,25.5342,200,1081.6238
30.0001,0.0454,0.0000,0.0000,2.4180,27.5366,200,1081.6241
30.0002,0.0447,0.0000,0.0000,5.4219,24.5335,200,1081.6243
30.0001,0.0450,0.0000,0.0000,7.4256,22.5295,200,1081.6243
30.0001,0.0449,0.0000,0.0000,8.4215,21.5337,200,1081.6244
30.0002,0.0449,0.0000,0.0000,9.4252,20.5300,200,1081.6244
30.0003,0.0403,0.0000,0.0000,3.4034,26.5565,200,1081.6449
30.0002,0.0400,0.0000,0.0000,6.4030,23.5571,200,1081.6498
30.0003,0.0411,0.0000,0.0001,0.5287,29.4304,200,1111.6100
30.0002,0.0411,0.0000,0.0000,1.4525,28.5066,200,1111.6103
30.0002,0.0451,0.0000,0.0000,2.4362,27.5188,200,1111.6239
30.0001,0.0452,0.0000,0.0000,5.4379,24.5170,200,1111.6242
30.0001,0.0448,0.0000,0.0000,6.4413,23.5140,200,1111.6245
30.0001,0.0450,0.0000,0.0000,7.4441,22.5110,200,1111.6245
30.0001,0.0449,0.0000,0.0000,3.4392,26.5160,200,1111.6246
